,img_path,M,F,0's,10's,20's,30's,40's,50's,60+
7923,F0127_IND_GM_80_-90_01.JPG,0,1,0,0,0,0,0,0,1
7924,F0808_IND_D2_20_-90_02.JPG,0,1,0,0,1,0,0,0,0
7925,F0110_IND_GM_81_-45_03.JPG,0,1,0,0,0,0,0,0,1
7926,F0004_IND_M_39_90_01.JPG,0,1,0,0,0,1,0,0,0
7927,F0497_IND_D_17_-45_02.jpg,0,1,0,1,0,0,0,0,0
7928,F0187_IND_S_20_90_03.JPG,1,0,0,0,1,0,0,0,0
7929,F0274_IND_M_46_45_04.JPG,0,1,0,0,0,0,1,0,0
7930,F0058_IND_F_45_-45_04.JPG,1,0,0,0,0,0,1,0,0
7931,F0243_IND_F_50_0_01.JPG,1,0,0,0,0,0,0,1,0
7932,F0605_IND_M_54_90_02.jpg,0,1,0,0,0,0,0,1,0
7933,F0056_IND_GM_69_0_01.JPG,0,1,0,0,0,0,0,0,1
7934,F0846_IND_M_56_-45_01.jpg,0,1,0,0,0,0,0,1,0
7935,F0263_IND_D2_11_0_01.JPG,0,1,0,1,0,0,0,0,0
7936,F0452_IND_S_15_-90_04.JPG,1,0,0,1,0,0,0,0,0
7937,F0320_IND_D2_40_-90_02.JPG,0,1,0,0,0,0,1,0,0
7938,F0128_IND_GM_80_90_01.JPG,0,1,0,0,0,0,0,0,1
7939,F0159_IND_D_50_-90_04.JPG,0,1,0,0,0,0,0,1,0
7940,F0603_IND_M_50_45_02.JPG,0,1,0,0,0,0,0,1,0
7941,F0234_IND_S_13_45_01.JPG,1,0,0,1,0,0,0,0,0
7942,F0816_IND_F_53_45_01.JPG,1,0,0,0,0,0,0,1,0
7943,F0741_IND_F_45_45_01.JPG,1,0,0,0,0,0,1,0,0
7944,F0117_IND_D_26_90_03.JPG,0,1,0,0,1,0,0,0,0
7945,F0396_IND_S_16_45_03.JPG,1,0,0,1,0,0,0,0,0
7946,F0052_IND_GM_71_-45_04.JPG,0,1,0,0,0,0,0,0,1
7947,F0182_IND_S_20_45_02.JPG,1,0,0,0,1,0,0,0,0
7948,F0495_IND_D_13_45_01.jpg,0,1,0,1,0,0,0,0,0
7949,F0443_IND_S_16_-90_03.JPG,1,0,0,1,0,0,0,0,0
7950,F0641_IND_S2_11_90_01.JPG,1,0,0,1,0,0,0,0,0
7951,F0145_IND_S_11_0_04.JPG,1,0,0,1,0,0,0,0,0
7952,F0225_IND_D2_12_45_04.JPG,0,1,0,1,0,0,0,0,0
7953,F0405_IND_F_58_90_04.JPG,1,0,0,0,0,0,0,1,0
7954,F0578_IND_M_52_0_01.JPG,0,1,0,0,0,0,0,1,0
7955,F0647_IND_M_42_90_01.JPG,0,1,0,0,0,0,1,0,0
7956,F0431_IND_GM_75_90_03.JPG,0,1,0,0,0,0,0,0,1
7957,F0647_IND_S_13_-45_02.JPG,1,0,0,1,0,0,0,0,0
7958,F0041_IND_D_14_90_02.JPG,0,1,0,1,0,0,0,0,0
7959,F0446_IND_D_16_0_01.JPG,0,1,0,1,0,0,0,0,0
7960,F0277_IND_D_22_45_02.JPG,0,1,0,0,1,0,0,0,0
7961,F0698_IND_S_12_-90_01.jpg,1,0,0,1,0,0,0,0,0
7962,F0306_IND_GM_72_90_03.JPG,0,1,0,0,0,0,0,0,1
7963,F0343_IND_M_45_45_02.JPG,0,1,0,0,0,0,1,0,0
7964,F0830_IND_D2_10_90_02.JPG,0,1,0,1,0,0,0,0,0
7965,F0385_IND_S_15_90_03.JPG,1,0,0,1,0,0,0,0,0
7966,F0246_IND_S_17_-45_01.JPG,1,0,0,1,0,0,0,0,0
7967,F0159_IND_F_78_90_02.JPG,1,0,0,0,0,0,0,0,1
7968,F0071_IND_GM_73_0_01.JPG,0,1,0,0,0,0,0,0,1
7969,F0608_IND_S_15_-90_02.JPG,1,0,0,1,0,0,0,0,0
7970,F0520_IND_M_47_45_01.jpg,0,1,0,0,0,0,1,0,0
7971,F0103_IND_GM_69_90_02.JPG,0,1,0,0,0,0,0,0,1
7972,F0150_IND_D_34_0_04.JPG,0,1,0,0,0,1,0,0,0
7973,F0855_IND_M_53_45_02.jpg,0,1,0,0,0,0,0,1,0
7974,F0034_IND_M_51_0_04.JPG,0,1,0,0,0,0,0,1,0
7975,F0421_IND_GF_78_-45_02.JPG,1,0,0,0,0,0,0,0,1
7976,F0118_IND_F_51_45_04.JPG,1,0,0,0,0,0,0,1,0
7977,F0754_IND_F_43_90_01.JPG,1,0,0,0,0,0,1,0,0
7978,F0622_IND_D_32_90_01.JPG,0,1,0,0,0,1,0,0,0
7979,F0762_IND_D_26_45_01.JPG,0,1,0,0,1,0,0,0,0
7980,F0455_IND_M_48_-45_01.JPG,0,1,0,0,0,0,1,0,0
7981,F0174_IND_M_54_45_03.JPG,0,1,0,0,0,0,0,1,0
7982,F0112_IND_S2_29_-90_02.JPG,1,0,0,0,1,0,0,0,0
7983,F0207_IND_D_14_-90_04.JPG,0,1,0,1,0,0,0,0,0
7984,F0648_IND_D_24_90_01.JPG,0,1,0,0,1,0,0,0,0
7985,F0243_IND_S_19_0_04.JPG,1,0,0,1,0,0,0,0,0
7986,F0822_IND_S_26_-90_01.JPG,1,0,0,0,1,0,0,0,0
7987,F0243_IND_S_19_45_04.JPG,1,0,0,1,0,0,0,0,0
7988,F0006_IND_D_12_-90_03.JPG,0,1,0,1,0,0,0,0,0
7989,F0861_IND_D_21_-45_01.JPG,0,1,0,0,1,0,0,0,0
7990,F0352_IND_S_19_90_03.JPG,1,0,0,1,0,0,0,0,0
7991,F0358_IND_M_47_-45_02.JPG,0,1,0,0,0,0,1,0,0
7992,F0753_IND_M_43_0_01.JPG,0,1,0,0,0,0,1,0,0
7993,F0404_IND_S_17_45_02.JPG,1,0,0,1,0,0,0,0,0
7994,F0814_IND_F_53_45_01.JPG,1,0,0,0,0,0,0,1,0
7995,F0036_IND_S_19_-45_03.JPG,1,0,0,1,0,0,0,0,0
7996,F0684_IND_D_25_-45_02.JPG,0,1,0,0,1,0,0,0,0
7997,F0459_IND_S_22_90_01.JPG,1,0,0,0,1,0,0,0,0
7998,F0856_IND_D2_47_45_01.JPG,0,1,0,0,0,0,1,0,0
7999,F0059_IND_D_18_-45_04.JPG,0,1,0,1,0,0,0,0,0
8000,F0397_IND_D2_13_-90_02.JPG,0,1,0,1,0,0,0,0,0
8001,F0107_IND_F_61_-90_03.JPG,1,0,0,0,0,0,0,0,1
8002,F0400_IND_S_15_90_03.JPG,1,0,0,1,0,0,0,0,0
8003,F0347_IND_S2_14_-45_04.JPG,1,0,0,1,0,0,0,0,0
8004,F0015_IND_S_11_45_04.JPG,1,0,0,1,0,0,0,0,0
8005,F0132_IND_M_47_-45_03.JPG,0,1,0,0,0,0,1,0,0
8006,F0389_IND_D_45_0_05.JPG,0,1,0,0,0,0,1,0,0
8007,F0199_IND_M_53_90_01.JPG,0,1,0,0,0,0,0,1,0
8008,F0743_IND_D_29_-90_01.JPG,0,1,0,0,1,0,0,0,0
8009,F0276_IND_D_10_-90_01.JPG,0,1,0,1,0,0,0,0,0
8010,F0653_IND_D_28_90_02.JPG,0,1,0,0,1,0,0,0,0
8011,F0257_IND_F_49_0_01.JPG,1,0,0,0,0,0,1,0,0
8012,F0136_IND_D2_18_0_01.JPG,0,1,0,1,0,0,0,0,0
8013,F0422_IND_F_54_90_03.JPG,1,0,0,0,0,0,0,1,0
8014,F0288_IND_D_21_45_04.JPG,0,1,0,0,1,0,0,0,0
8015,F0414_IND_M_45_45_03.JPG,0,1,0,0,0,0,1,0,0
8016,F0353_IND_D2_21_0_01.JPG,0,1,0,0,1,0,0,0,0
8017,F0648_IND_M_52_-90_01.JPG,0,1,0,0,0,0,0,1,0
8018,F0808_IND_D2_20_0_02.JPG,0,1,0,0,1,0,0,0,0
8019,F0338_IND_GM_80_90_02.JPG,0,1,0,0,0,0,0,0,1
8020,F0131_IND_D_20_-90_04.JPG,0,1,0,0,1,0,0,0,0
8021,F0643_IND_S_15_-45_02.JPG,1,0,0,1,0,0,0,0,0
8022,F0573_IND_S_18_90_02.jpg,1,0,0,1,0,0,0,0,0
8023,F0481_IND_S_15_45_04.JPG,1,0,0,1,0,0,0,0,0
8024,F0601_IND_S_9_-90_02.JPG,1,0,1,0,0,0,0,0,0
8025,F0273_IND_S_14_45_03.JPG,1,0,0,1,0,0,0,0,0
8026,F0135_IND_D_18_-45_02.JPG,0,1,0,1,0,0,0,0,0
8027,F0363_IND_D_22_-45_02.JPG,0,1,0,0,1,0,0,0,0
8028,F0323_IND_F_43_45_03.JPG,1,0,0,0,0,0,1,0,0
8029,F0268_IND_M_45_-45_01.JPG,0,1,0,0,0,0,1,0,0
8030,F0875_IND_S2_30_0_02.JPG,1,0,0,0,0,1,0,0,0
8031,F0068_IND_GM_72_45_03.JPG,0,1,0,0,0,0,0,0,1
8032,F0134_IND_S_16_90_04.JPG,1,0,0,1,0,0,0,0,0
8033,F0234_IND_S2_11_-90_03.JPG,1,0,0,1,0,0,0,0,0
8034,F0020_IND_GM_70_0_05.JPG,0,1,0,0,0,0,0,0,1
8035,F0274_IND_D_17_-45_02.JPG,0,1,0,1,0,0,0,0,0
8036,F0231_IND_D_14_-90_04.JPG,0,1,0,1,0,0,0,0,0
8037,F0663_IND_M_39_-90_01.jpg,0,1,0,0,0,1,0,0,0
8038,F0369_IND_S_17_90_03.JPG,1,0,0,1,0,0,0,0,0
8039,F0196_IND_D_12_0_03.JPG,0,1,0,1,0,0,0,0,0
8040,F0333_IND_D_23_-45_01.JPG,0,1,0,0,1,0,0,0,0
8041,F0424_IND_GM_73_0_01.JPG,0,1,0,0,0,0,0,0,1
8042,F0010_IND_F_46_0_02.JPG,1,0,0,0,0,0,1,0,0
8043,F0730_IND_D_9_-45_01.JPG,0,1,1,0,0,0,0,0,0
8044,F0026_IND_GM_72_-90_01.JPG,0,1,0,0,0,0,0,0,1
8045,F0236_IND_D2_20_-90_01.JPG,0,1,0,0,1,0,0,0,0
8046,F0423_IND_M_48_-90_01.JPG,0,1,0,0,0,0,1,0,0
8047,F0336_IND_GF_77_90_04.JPG,1,0,0,0,0,0,0,0,1
8048,F0332_IND_D_23_-45_01.JPG,0,1,0,0,1,0,0,0,0
8049,F0738_IND_M_48_-90_01.JPG,0,1,0,0,0,0,1,0,0
8050,F0364_IND_D2_32_45_02.JPG,0,1,0,0,0,1,0,0,0
8051,F0444_IND_S_15_-90_01.JPG,1,0,0,1,0,0,0,0,0
8052,F0173_IND_S_25_45_04.JPG,1,0,0,0,1,0,0,0,0
8053,F0709_IND_M_50_45_02.JPG,0,1,0,0,0,0,0,1,0
8054,F0134_IND_GM_75_-45_01.JPG,0,1,0,0,0,0,0,0,1
8055,F0516_IND_GM_72_90_02.jpg,0,1,0,0,0,0,0,0,1
8056,F0072_IND_GM_64_90_02.JPG,0,1,0,0,0,0,0,0,1
8057,F0610_IND_M_55_-45_01.jpg,0,1,0,0,0,0,0,1,0
8058,F0818_IND_S2_18_0_01.JPG,1,0,0,1,0,0,0,0,0
8059,F0068_IND_M_46_0_03.JPG,0,1,0,0,0,0,1,0,0
8060,F0193_IND_D_13_-90_01.JPG,0,1,0,1,0,0,0,0,0
8061,F0772_IND_D_37_-45_02.jpg,0,1,0,0,0,1,0,0,0
8062,F0218_IND_D_17_45_02.JPG,0,1,0,1,0,0,0,0,0
8063,F0408_IND_S_18_45_01.JPG,1,0,0,1,0,0,0,0,0
8064,F0047_IND_S_30_-90_02.JPG,1,0,0,0,0,1,0,0,0
8065,F0701_IND_D_29_-45_02.jpg,0,1,0,0,1,0,0,0,0
8066,F0300_IND_M_48_45_03.JPG,0,1,0,0,0,0,1,0,0
8067,F0721_IND_F_50_-45_02.JPG,1,0,0,0,0,0,0,1,0
8068,F0396_IND_D_25_0_03.JPG,0,1,0,0,1,0,0,0,0
8069,F0104_IND_GM_77_0_02.JPG,0,1,0,0,0,0,0,0,1
8070,F0054_IND_M_51_90_01.JPG,0,1,0,0,0,0,0,1,0
8071,F0030_IND_GF_79_90_03.JPG,1,0,0,0,0,0,0,0,1
8072,F0523_IND_F_56_0_02.jpg,1,0,0,0,0,0,0,1,0
8073,F0701_IND_D2_27_0_01.jpg,0,1,0,0,1,0,0,0,0
8074,F0218_IND_D_17_0_04.JPG,0,1,0,1,0,0,0,0,0
8075,F0458_IND_S2_20_90_04.JPG,1,0,0,0,1,0,0,0,0
8076,F0639_IND_S_14_-90_01.JPG,1,0,0,1,0,0,0,0,0
8077,F0510_IND_S2_10_-45_02.jpg,1,0,0,1,0,0,0,0,0
8078,F0200_IND_S_14_-45_03.JPG,1,0,0,1,0,0,0,0,0
8079,F0770_IND_M_47_0_02.JPG,0,1,0,0,0,0,1,0,0
8080,F0439_IND_D_27_90_03.JPG,0,1,0,0,1,0,0,0,0
8081,F0264_IND_M_42_90_02.JPG,0,1,0,0,0,0,1,0,0
8082,F0279_IND_S_26_-45_02.JPG,1,0,0,0,1,0,0,0,0
8083,F0449_IND_D_34_-90_02.JPG,0,1,0,0,0,1,0,0,0
8084,F0197_IND_S_16_0_02.JPG,1,0,0,1,0,0,0,0,0
8085,F0856_IND_D_50_-45_02.jpg,0,1,0,0,0,0,0,1,0
8086,F0875_IND_S2_30_-45_01.JPG,1,0,0,0,0,1,0,0,0
8087,F0068_IND_D_18_-45_03.JPG,0,1,0,1,0,0,0,0,0
8088,F0079_IND_D_15_45_03.JPG,0,1,0,1,0,0,0,0,0
8089,F0792_IND_D_20_-90_02.jpg,0,1,0,0,1,0,0,0,0
8090,F0394_IND_S2_13_0_05.JPG,1,0,0,1,0,0,0,0,0
8091,F0333_IND_M_53_45_02.JPG,0,1,0,0,0,0,0,1,0
8092,F0214_IND_GF_73_45_03.JPG,1,0,0,0,0,0,0,0,1
8093,F0206_IND_S_11_-45_04.JPG,1,0,0,1,0,0,0,0,0
8094,F0011_IND_GM_71_90_02.JPG,0,1,0,0,0,0,0,0,1
8095,F0639_IND_D_16_-90_02.JPG,0,1,0,1,0,0,0,0,0
8096,F0836_IND_D2_10_45_01.JPG,0,1,0,1,0,0,0,0,0
8097,F0600_IND_M_47_90_02.JPG,0,1,0,0,0,0,1,0,0
8098,F0344_IND_M_46_90_02.JPG,0,1,0,0,0,0,1,0,0
8099,F0468_IND_F_44_-90_02.JPG,1,0,0,0,0,0,1,0,0
8100,F0190_IND_M_49_-90_02.JPG,0,1,0,0,0,0,1,0,0
8101,F0471_IND_M_73_-90_02.JPG,0,1,0,0,0,0,0,0,1
8102,F0593_IND_D_9_-90_01.JPG,0,1,1,0,0,0,0,0,0
8103,F0320_IND_D_42_45_02.JPG,0,1,0,0,0,0,1,0,0
8104,F0228_IND_M_43_0_04.JPG,0,1,0,0,0,0,1,0,0
8105,F0890_IND_S_11_-45_02.JPG,1,0,0,1,0,0,0,0,0
8106,F0107_IND_D2_27_-90_03.JPG,0,1,0,0,1,0,0,0,0
8107,F0258_IND_D_14_45_02.JPG,0,1,0,1,0,0,0,0,0
8108,F0739_IND_D2_8_90_02.JPG,0,1,1,0,0,0,0,0,0
8109,F0224_IND_D_18_90_04.JPG,0,1,0,1,0,0,0,0,0
8110,F0136_IND_D_20_90_04.JPG,0,1,0,0,1,0,0,0,0
8111,F0459_IND_M_49_45_02.JPG,0,1,0,0,0,0,1,0,0
8112,F0155_IND_D_16_0_02.JPG,0,1,0,1,0,0,0,0,0
8113,F0545_IND_F_72_90_01.jpg,1,0,0,0,0,0,0,0,1
8114,F0194_IND_D_13_0_03.JPG,0,1,0,1,0,0,0,0,0
8115,F0364_IND_F_64_45_01.JPG,1,0,0,0,0,0,0,0,1
8116,F0052_IND_S_13_90_02.JPG,1,0,0,1,0,0,0,0,0
8117,F0622_IND_D_32_-90_02.JPG,0,1,0,0,0,1,0,0,0
8118,F0879_IND_M_46_-90_02.JPG,0,1,0,0,0,0,1,0,0
8119,F0082_IND_GM_72_90_03.JPG,0,1,0,0,0,0,0,0,1
8120,F0599_IND_S_15_90_02.JPG,1,0,0,1,0,0,0,0,0
8121,F0098_IND_S_15_-45_03.JPG,1,0,0,1,0,0,0,0,0
8122,F0877_IND_S_16_-90_01.JPG,1,0,0,1,0,0,0,0,0
8123,F0101_IND_D_15_0_01.JPG,0,1,0,1,0,0,0,0,0
8124,F0112_IND_S2_29_-45_04.JPG,1,0,0,0,1,0,0,0,0
8125,F0276_IND_M_42_90_03.JPG,0,1,0,0,0,0,1,0,0
8126,F0731_IND_S_10_45_02.JPG,1,0,0,1,0,0,0,0,0
8127,F0336_IND_GF_77_0_03.JPG,1,0,0,0,0,0,0,0,1
8128,F0819_IND_S2_23_45_02.JPG,1,0,0,0,1,0,0,0,0
8129,F0617_IND_D2_19_90_02.JPG,0,1,0,1,0,0,0,0,0
8130,F0103_IND_M_42_90_04.JPG,0,1,0,0,0,0,1,0,0
8131,F0467_IND_S_28_0_03.JPG,1,0,0,0,1,0,0,0,0
8132,F0431_IND_GM_75_90_02.JPG,0,1,0,0,0,0,0,0,1
8133,F0199_IND_D_27_45_04.JPG,0,1,0,0,1,0,0,0,0
8134,F0892_IND_S_17_-90_02.JPG,1,0,0,1,0,0,0,0,0
8135,F0775_IND_S_43_0_01.jpg,1,0,0,0,0,0,1,0,0
8136,F0613_IND_F_46_-90_01.JPG,1,0,0,0,0,0,1,0,0
8137,F0138_IND_D_31_-90_01.JPG,0,1,0,0,0,1,0,0,0
8138,F0467_IND_M_54_0_02.JPG,0,1,0,0,0,0,0,1,0
8139,F0518_IND_D_22_45_01.jpg,0,1,0,0,1,0,0,0,0
8140,F0607_IND_S_17_-45_01.jpg,1,0,0,1,0,0,0,0,0
8141,F0897_IND_D2_13_0_02.JPG,0,1,0,1,0,0,0,0,0
8142,F0127_IND_GM_80_0_02.JPG,0,1,0,0,0,0,0,0,1
8143,F0265_IND_F_51_-90_02.JPG,1,0,0,0,0,0,0,1,0
8144,F0860_IND_S_11_-90_01.JPG,1,0,0,1,0,0,0,0,0
8145,F0387_IND_S_15_-45_01.JPG,1,0,0,1,0,0,0,0,0
8146,F0045_IND_GM_67_-90_03.JPG,0,1,0,0,0,0,0,0,1
8147,F0266_IND_S_18_-45_03.JPG,1,0,0,1,0,0,0,0,0
8148,F0196_IND_S_16_90_03.JPG,1,0,0,1,0,0,0,0,0
8149,F0535_IND_S2_21_0_02.jpg,1,0,0,0,1,0,0,0,0
8150,F0267_IND_D2_14_-45_01.JPG,0,1,0,1,0,0,0,0,0
8151,F0885_IND_D_26_90_01.JPG,0,1,0,0,1,0,0,0,0
8152,F0008_IND_F_56_45_04.JPG,1,0,0,0,0,0,0,1,0
8153,F0046_IND_D_13_45_03.JPG,0,1,0,1,0,0,0,0,0
8154,F0222_IND_S2_14_-90_03.JPG,1,0,0,1,0,0,0,0,0
8155,F0255_IND_F_49_45_04.JPG,1,0,0,0,0,0,1,0,0
8156,F0751_IND_D_11_0_01.JPG,0,1,0,1,0,0,0,0,0
8157,F0299_IND_M_48_-45_03.JPG,0,1,0,0,0,0,1,0,0
8158,F0158_IND_S_14_-45_04.JPG,1,0,0,1,0,0,0,0,0
8159,F0483_IND_D_11_0_01.JPG,0,1,0,1,0,0,0,0,0
8160,F0052_IND_S_13_90_01.JPG,1,0,0,1,0,0,0,0,0
8161,F0265_IND_F_51_45_04.JPG,1,0,0,0,0,0,0,1,0
8162,F0067_IND_M_54_0_01.JPG,0,1,0,0,0,0,0,1,0
8163,F0182_IND_S_20_45_03.JPG,1,0,0,0,1,0,0,0,0
8164,F0157_IND_D_11_0_04.JPG,0,1,0,1,0,0,0,0,0
8165,F0065_IND_D_18_90_01.JPG,0,1,0,1,0,0,0,0,0
8166,F0102_IND_GM_76_90_02.JPG,0,1,0,0,0,0,0,0,1
8167,F0823_IND_M_53_-90_02.JPG,0,1,0,0,0,0,0,1,0
8168,F0384_IND_F_50_-45_03.JPG,1,0,0,0,0,0,0,1,0
8169,F0850_IND_D_10_0_01.JPG,0,1,0,1,0,0,0,0,0
8170,F0543_IND_M_44_-45_01.jpg,0,1,0,0,0,0,1,0,0
8171,F0426_IND_D_17_45_04.JPG,0,1,0,1,0,0,0,0,0
8172,F0321_IND_S2_13_45_02.JPG,1,0,0,1,0,0,0,0,0
8173,F0275_IND_S_12_0_04.JPG,1,0,0,1,0,0,0,0,0
8174,F0786_IND_D_25_-45_02.jpg,0,1,0,0,1,0,0,0,0
8175,F0314_IND_GM_83_0_05.JPG,0,1,0,0,0,0,0,0,1
8176,F0514_IND_M_49_-90_02.jpg,0,1,0,0,0,0,1,0,0
8177,F0031_IND_GM_73_-90_03.JPG,0,1,0,0,0,0,0,0,1
8178,F0549_IND_D2_26_0_02.jpg,0,1,0,0,1,0,0,0,0
8179,F0221_IND_S2_14_-90_01.JPG,1,0,0,1,0,0,0,0,0
8180,F0799_IND_M_56_-90_01.JPG,0,1,0,0,0,0,0,1,0
8181,F0186_IND_S_13_45_01.JPG,1,0,0,1,0,0,0,0,0
8182,F0293_IND_D_17_-45_02.JPG,0,1,0,1,0,0,0,0,0
8183,F0319_IND_S2_30_0_04.JPG,1,0,0,0,0,1,0,0,0
8184,F0149_IND_F_64_-45_02.JPG,1,0,0,0,0,0,0,0,1
8185,F0340_IND_S_23_-90_04.JPG,1,0,0,0,1,0,0,0,0
8186,F0299_IND_GF_75_-90_01.JPG,1,0,0,0,0,0,0,0,1
8187,F0784_IND_F_61_-45_01.jpg,1,0,0,0,0,0,0,0,1
8188,F0097_IND_S_17_90_02.JPG,1,0,0,1,0,0,0,0,0
8189,F0442_IND_D_18_-90_01.JPG,0,1,0,1,0,0,0,0,0
8190,F0320_IND_D2_40_-90_04.JPG,0,1,0,0,0,0,1,0,0
8191,F0380_IND_S_21_-90_04.JPG,1,0,0,0,1,0,0,0,0
8192,F0193_IND_S_17_-45_02.JPG,1,0,0,1,0,0,0,0,0
8193,F0463_IND_D_10_0_05.JPG,0,1,0,1,0,0,0,0,0
8194,F0307_IND_D_46_0_01.JPG,0,1,0,0,0,0,1,0,0
8195,F0379_IND_S_17_90_03.JPG,1,0,0,1,0,0,0,0,0
8196,F0024_IND_F_45_-90_03.JPG,1,0,0,0,0,0,1,0,0
8197,F0689_IND_D_33_45_01.JPG,0,1,0,0,0,1,0,0,0
8198,F0403_IND_F_52_45_02.JPG,1,0,0,0,0,0,0,1,0
8199,F0295_IND_F_44_0_01.JPG,1,0,0,0,0,0,1,0,0
8200,F0429_IND_D2_13_-90_03.JPG,0,1,0,1,0,0,0,0,0
8201,F0268_IND_D_16_90_01.JPG,0,1,0,1,0,0,0,0,0
8202,F0054_IND_GM_76_-90_02.JPG,0,1,0,0,0,0,0,0,1
8203,F0162_IND_M_63_-90_03.JPG,0,1,0,0,0,0,0,0,1
8204,F0026_IND_GM_72_-45_04.JPG,0,1,0,0,0,0,0,0,1
8205,F0470_IND_D2_43_-45_01.JPG,0,1,0,0,0,0,1,0,0
8206,F0521_IND_F_45_-45_02.jpg,1,0,0,0,0,0,1,0,0
8207,F0809_IND_D_26_0_02.JPG,0,1,0,0,1,0,0,0,0
8208,F0105_IND_D_16_0_04.JPG,0,1,0,1,0,0,0,0,0
8209,F0889_IND_D_15_0_01.JPG,0,1,0,1,0,0,0,0,0
8210,F0096_IND_GM_69_-90_04.JPG,0,1,0,0,0,0,0,0,1
8211,F0082_IND_D_15_0_02.JPG,0,1,0,1,0,0,0,0,0
8212,F0457_IND_M_56_0_03.JPG,0,1,0,0,0,0,0,1,0
8213,F0164_IND_S_21_-90_01.JPG,1,0,0,0,1,0,0,0,0
8214,F0356_IND_S2_14_-45_04.JPG,1,0,0,1,0,0,0,0,0
8215,F0678_IND_S_11_45_02.JPG,1,0,0,1,0,0,0,0,0
8216,F0103_IND_D_11_-90_01.JPG,0,1,0,1,0,0,0,0,0
8217,F0293_IND_F_48_0_05.JPG,1,0,0,0,0,0,1,0,0
8218,F0282_IND_M_43_-45_04.JPG,0,1,0,0,0,0,1,0,0
8219,F0090_IND_M_44_90_03.JPG,0,1,0,0,0,0,1,0,0
8220,F0283_IND_D_17_90_04.JPG,0,1,0,1,0,0,0,0,0
8221,F0617_IND_D_21_-45_01.JPG,0,1,0,0,1,0,0,0,0
8222,F0475_IND_GM_73_-45_01.JPG,0,1,0,0,0,0,0,0,1
8223,F0207_IND_M_42_90_03.JPG,0,1,0,0,0,0,1,0,0
8224,F0240_IND_M_45_-45_01.JPG,0,1,0,0,0,0,1,0,0
8225,F0319_IND_D_42_-45_01.JPG,0,1,0,0,0,0,1,0,0
8226,F0058_IND_F_45_-45_03.JPG,1,0,0,0,0,0,1,0,0
8227,F0793_IND_M_39_45_02.JPG,0,1,0,0,0,1,0,0,0
8228,F0472_IND_S_10_0_03.JPG,1,0,0,1,0,0,0,0,0
8229,F0275_IND_D_10_-45_01.JPG,0,1,0,1,0,0,0,0,0
8230,F0640_IND_D2_9_90_01.JPG,0,1,1,0,0,0,0,0,0
8231,F0038_IND_F_53_45_04.JPG,1,0,0,0,0,0,0,1,0
8232,F0549_IND_D2_26_-45_02.jpg,0,1,0,0,1,0,0,0,0
8233,F0130_IND_D2_23_0_01.JPG,0,1,0,0,1,0,0,0,0
8234,F0143_IND_D2_14_90_04.JPG,0,1,0,1,0,0,0,0,0
8235,F0396_IND_D_25_-45_01.JPG,0,1,0,0,1,0,0,0,0
8236,F0152_IND_D_34_-45_02.JPG,0,1,0,0,0,1,0,0,0
8237,F0816_IND_M_56_45_02.JPG,0,1,0,0,0,0,0,1,0
8238,F0430_IND_M_49_0_04.JPG,0,1,0,0,0,0,1,0,0
8239,F0428_IND_D2_13_-45_045.JPG,0,1,0,1,0,0,0,0,0
8240,F0236_IND_D2_20_-45_01.JPG,0,1,0,0,1,0,0,0,0
8241,F0862_IND_D_21_0_01.JPG,0,1,0,0,1,0,0,0,0
8242,F0126_IND_D2_16_-90_01.JPG,0,1,0,1,0,0,0,0,0
8243,F0728_IND_F_40_45_01.JPG,1,0,0,0,0,0,1,0,0
8244,F0600_IND_S_15_-90_02.JPG,1,0,0,1,0,0,0,0,0
8245,F0442_IND_D_18_45_04.JPG,0,1,0,1,0,0,0,0,0
8246,F0411_IND_F_40_-90_01.JPG,1,0,0,0,0,0,1,0,0
8247,F0480_IND_M_45_0_02.JPG,0,1,0,0,0,0,1,0,0
8248,F0656_IND_S_23_-90_02.JPG,1,0,0,0,1,0,0,0,0
8249,F0074_IND_GF_78_-45_04.JPG,1,0,0,0,0,0,0,0,1
8250,F0137_IND_D2_18_-90_03.JPG,0,1,0,1,0,0,0,0,0
8251,F0624_IND_F_47_90_02.jpg,1,0,0,0,0,0,1,0,0
8252,F0538_IND_M_46_-45_01.jpg,0,1,0,0,0,0,1,0,0
8253,F0187_IND_D_19_90_02.JPG,0,1,0,1,0,0,0,0,0
8254,F0345_IND_D_16_0_05.JPG,0,1,0,1,0,0,0,0,0
8255,F0894_IND_D_19_-45_02.JPG,0,1,0,1,0,0,0,0,0
8256,F0624_IND_S_14_45_01.jpg,1,0,0,1,0,0,0,0,0
8257,F0669_IND_F_55_45_01.JPG,1,0,0,0,0,0,0,1,0
8258,F0346_IND_M_46_45_02.JPG,0,1,0,0,0,0,1,0,0
8259,F0607_IND_S_17_-45_02.jpg,1,0,0,1,0,0,0,0,0
8260,F0061_IND_GM_74_90_03.JPG,0,1,0,0,0,0,0,0,1
8261,F0215_IND_F_48_0_01.JPG,1,0,0,0,0,0,1,0,0
8262,F0067_IND_M_54_-90_01.JPG,0,1,0,0,0,0,0,1,0
8263,F0030_IND_F_46_90_02.JPG,1,0,0,0,0,0,1,0,0
8264,F0183_IND_S_13_0_04.JPG,1,0,0,1,0,0,0,0,0
8265,F0098_IND_GM_70_-45_01.JPG,0,1,0,0,0,0,0,0,1
